230	50	3	5
0.090957	-0.069960	0.060043	-0.035612	0.034600	0.005705	-0.034489	-0.160854	0.042173	0.061535	0.029989	-0.049025	-0.056355	-0.127184	0.012574	-0.005981	0.038053	0.062309	0.061148	0.028737	0.033325	-0.006881	0.048664	-0.025169	-0.126633	0.117216	-0.049627	0.107498	-0.011750	0.040980	0.015958	-0.043342	-0.039103	-0.044162	-0.100186	0.042448	-0.065569	0.068746	-0.126783	0.000590	-0.003584	-0.038014	-0.070319	0.045008	0.011416	-0.059713	0.010803	-0.030039	0.073158	-0.098332	-0.009956	0.035051	-0.001361	-0.021203	0.013333	-0.019528	-0.019919	-0.003320	0.002808	0.059035	-0.002904	-0.003975	0.022125	-0.017046	-0.014320	-0.016304	-0.033941	0.000036	-0.021124	-0.033226	0.036867	0.016289	-0.023627	0.029310	-0.002438	0.021858	0.003725	0.002057	0.001908	0.002781	0.034468	0.013099	-0.021400	0.019140	-0.037794	-0.019059	-0.014116	-0.044014	-0.034457	0.008329	0.022866	-0.009137	-0.021661	-0.002535	0.020027	-0.009167	0.015271	-0.003470	-0.004333	-0.017351	0.032158	0.062764	0.021542	-0.003995	0.043153	0.065559	0.019338	0.004818	0.031642	0.019598	-0.003862	0.025356	-0.000898	-0.019367	-0.033917	-0.044097	-0.021291	0.060363	-0.025347	0.021110	0.011139	0.016617	0.000907	0.017345	-0.057315	0.017946	0.012992	0.029607	-0.002371	0.031379	0.046196	-0.087879	-0.014364	0.023519	-0.067044	-0.017462	-0.042202	0.047593	-0.079984	0.076217	0.012796	-0.041320	-0.051628	0.023718	-0.054528	-0.024042	0.011924	0.000774	0.052507	-0.013670	-0.074974	-0.064277	0.084884	0.065743	-0.077774	-0.072708	0.029523	-0.008933	0.038609	-0.019355	-0.085881	0.026902	0.003810	0.017587	-0.027693	-0.014130	-0.013860	-0.064736	0.015887	0.069335	0.022631	0.080355	-0.107196	-0.028372	0.188440	-0.013619	-0.105710	-0.061610	0.024117	0.034292	-0.068562
0.092073	-0.034754	0.035807	-0.072143	-0.042196	-0.028693	-0.092776	-0.225950	0.008418	0.104761	-0.008226	-0.101661	-0.071781	-0.119494	-0.001185	-0.115102	-0.003323	0.094644	-0.045094	-0.021863	-0.012364	-0.022952	0.056333	-0.073442	-0.156168	0.009255	-0.011331	0.017103	-0.047942	0.104804	0.007291	-0.036973	-0.041228	0.001300	-0.129006	-0.005680	-0.052278	-0.092193	-0.074956	-0.040611	0.006199	0.028361	-0.022871	0.068166	-0.017097	0.004391	0.101989	-0.077290	0.000928	-0.062524	0.015136	-0.001591	0.025118	-0.015952	0.024027	0.029046	-0.013523	-0.041156	-0.019902	0.033154	-0.023461	-0.002526	0.006200	-0.018580	-0.004127	-0.032057	-0.021508	0.000503	-0.077114	-0.042523	0.004548	0.038827	0.006160	-0.025558	-0.034096	0.007458	0.026612	0.023097	-0.011923	0.008604	0.068026	0.003707	0.028670	0.004795	-0.027574	-0.011828	0.024146	-0.075140	-0.004235	-0.023301	0.031543	-0.007574	-0.062039	0.035159	0.031272	-0.005698	0.010031	-0.057476	0.048905	-0.022935	0.015404	0.009186	0.018126	-0.002985	-0.018712	-0.002493	-0.003880	-0.030463	-0.016918	0.043435	0.008985	0.040336	0.019192	0.009328	0.017716	-0.048331	0.004536	-0.005116	-0.030877	0.007480	-0.005424	0.034028	0.000489	0.001763	-0.049815	0.015322	-0.028055	-0.013437	-0.001811	0.036407	0.014635	-0.058149	-0.001732	0.006803	-0.083060	0.010797	-0.062767	0.034686	-0.048568	-0.030788	-0.035881	0.001619	-0.015583	0.007357	-0.065374	0.014014	0.019249	-0.019923	0.019020	0.033414	-0.066610	-0.014588	0.092759	0.066307	-0.070601	-0.015881	0.033284	0.007330	0.000720	0.012676	-0.032797	-0.005961	-0.001222	0.002400	-0.034881	0.001617	-0.022553	-0.051181	0.030676	0.062273	-0.015960	0.092935	-0.098855	-0.052981	0.107946	-0.033756	-0.131825	-0.027261	0.040771	-0.043834	-0.107641
-0.006026	0.158963	0.019554	0.092334	-0.043092	-0.091414	-0.061228	-0.005838	0.043175	0.051127	-0.045213	-0.106616	0.093513	-0.033764	0.131668	0.015543	-0.017813	0.105877	0.002505	-0.031532	-0.010047	0.120403	0.143458	-0.032220	-0.043659	0.101616	0.075364	-0.034587	0.052385	0.001935	-0.045169	-0.020141	-0.039078	0.077883	-0.022722	0.067756	-0.103067	-0.063511	-0.073107	-0.042693	-0.097725	0.134517	0.076496	0.117644	0.029194	-0.012844	0.053608	-0.066013	0.011033	0.016413	0.034080	0.054181	0.042767	0.019549	-0.007722	-0.025325	-0.022873	-0.034904	-0.055598	0.053005	0.006126	0.009787	-0.015132	-0.019001	0.004285	0.003513	-0.025861	0.041300	0.008609	0.017184	0.022870	0.003774	0.017736	-0.009097	-0.028538	0.029696	0.010362	-0.027750	0.010851	0.001132	0.059139	-0.011280	0.003986	0.029549	0.010577	-0.006520	-0.041276	-0.035958	-0.035145	-0.004814	-0.026116	0.011224	-0.023765	0.054313	-0.001278	0.010299	-0.001208	-0.007805	-0.023189	-0.037695	-0.017941	0.035762	0.019898	-0.027340	-0.003262	-0.032266	-0.050384	0.026517	-0.006744	-0.003727	-0.013864	0.019146	0.026262	-0.006692	0.020169	0.001723	-0.018176	0.017678	-0.027650	-0.036986	0.045913	0.018869	0.013671	0.020321	-0.025989	0.010560	-0.011666	-0.014222	0.022208	-0.023422	0.025805	-0.008702	0.014747	0.054200	-0.010487	0.021278	-0.003876	0.027515	0.020283	0.035772	-0.039237	0.003805	-0.010937	-0.016304	-0.028367	0.038056	0.003068	-0.001688	0.016827	0.029568	-0.026633	-0.055344	0.069294	0.046072	-0.057741	-0.058835	0.015999	0.035362	0.001170	-0.010231	-0.030161	-0.002210	-0.071983	-0.025045	-0.004342	0.015047	0.008049	-0.055096	-0.013647	0.043868	0.026900	0.064994	-0.069919	-0.015357	0.116493	0.013805	-0.103241	-0.042595	0.029668	0.020047	-0.074479
0.012998	-0.033249	-0.032779	-0.096162	-0.030679	-0.006954	-0.068143	-0.094271	0.038640	0.051351	0.009706	-0.007139	0.044616	-0.039331	-0.025010	-0.104439	-0.016212	-0.035621	-0.024169	-0.014578	0.019096	-0.046727	-0.050149	0.005078	-0.087350	-0.034832	-0.025296	-0.003047	0.008572	0.082058	-0.029604	-0.023644	0.004014	-0.002107	-0.086116	0.002616	0.035592	-0.030647	0.022879	-0.077495	0.063558	-0.002915	0.012917	-0.034713	0.077976	-0.030983	0.031791	0.008634	0.024262	-0.015411	0.036941	0.015937	0.004848	-0.042225	-0.076808	-0.056152	-0.016176	-0.082675	-0.019267	0.084740	-0.009295	0.003748	-0.065657	-0.053694	0.032548	-0.026261	-0.059565	-0.006490	0.004826	0.038648	0.014927	0.009902	-0.030379	0.022387	-0.010101	0.005497	-0.088374	-0.070174	0.054849	0.021329	-0.008410	0.034499	0.052051	0.002711	-0.044998	-0.039012	0.018416	-0.138911	-0.053294	-0.004270	0.074626	-0.089294	-0.032550	0.005707	-0.031382	-0.017486	0.049409	-0.021918	-0.084953	0.015862	0.010935	0.018498	-0.054884	-0.015037	0.027996	0.000002	0.028136	-0.008387	0.068047	-0.024380	0.017277	-0.022459	0.083934	-0.022965	0.008837	-0.020379	0.032362	0.015041	0.009211	-0.001985	0.004747	0.076081	-0.015436	0.021530	-0.055758	-0.017876	-0.020171	0.048655	0.024395	0.030528	-0.023620	-0.032070	-0.009925	-0.013785	-0.063133	-0.032258	-0.036283	0.032565	-0.002895	0.024358	0.035346	0.014966	0.066571	-0.008880	-0.022043	-0.045482	0.073177	0.037854	0.025729	-0.003191	-0.067290	-0.028935	-0.081259	0.044366	-0.029824	-0.102299	0.024139	0.044923	0.066847	-0.029151	-0.090400	0.058862	-0.028817	0.029947	0.035349	-0.059073	0.077991	0.045942	-0.059155	-0.103757	0.057622	-0.032273	-0.061327	0.013325	0.177311	0.041692	-0.072402	-0.008312	0.036432	0.075773	-0.166519
-0.019014	0.029144	0.054775	0.037535	0.001098	-0.010440	-0.008428	-0.034713	0.005296	-0.031839	-0.047742	0.006901	0.070562	0.018228	0.010518	-0.022293	0.037124	0.012637	-0.022794	-0.015425	-0.030013	0.052872	-0.033914	-0.015271	-0.057814	0.025919	0.024052	0.013916	0.022176	-0.071651	-0.010945	0.003627	0.014096	0.002011	-0.001838	0.024042	-0.056077	0.075148	-0.006586	0.050271	-0.010968	0.012146	0.037690	0.004213	-0.060059	-0.023328	0.029527	-0.003873	0.052330	0.030346	-0.032185	-0.017240	0.024772	0.007707	0.053359	0.004099	0.017081	-0.018660	-0.022181	-0.017679	-0.076225	0.035898	0.125526	-0.028882	0.040043	-0.086542	0.002058	0.076022	-0.066632	0.007101	-0.063181	0.049228	-0.010378	-0.025892	-0.049783	0.022359	0.054307	-0.002978	-0.020277	0.001602	-0.067740	0.054380	-0.032894	-0.045695	-0.024574	-0.012759	-0.101652	0.137513	0.063643	-0.001273	0.092682	0.027380	0.049115	0.028758	-0.113956	-0.005326	0.100060	0.088149	0.075379	-0.049829	0.009146	0.030229	0.007970	-0.013005	-0.012652	-0.003796	0.004994	0.044060	0.009441	0.005310	-0.016674	0.040896	0.038544	0.020981	0.033191	-0.029766	0.000131	0.020434	-0.038090	-0.005496	0.046637	0.041443	-0.026183	-0.019627	-0.013862	-0.017133	-0.021385	-0.045095	0.010052	0.016395	-0.006434	0.011412	0.003757	0.014478	-0.032820	0.009379	0.012406	0.004685	0.016118	0.018592	0.010686	-0.065641	0.004402	0.017000	-0.010714	0.008020	0.017800	0.010174	0.032237	0.031653	-0.108596	-0.059242	-0.056268	0.037449	-0.112335	-0.129772	-0.094959	0.105834	0.086230	-0.143716	-0.118359	0.073429	-0.007461	-0.003864	0.039880	-0.004304	0.022678	0.007578	0.002419	-0.001956	-0.036642	0.061499	-0.054215	-0.035625	-0.007424	0.007672	0.002140	-0.034673	-0.036972	0.031054	-0.192388
0.019625	0.018504	-0.009451	-0.043685	-0.016873	0.019838	-0.041608	-0.031332	0.026846	-0.019261	0.032189	-0.029508	0.014824	0.002595	-0.007002	-0.004489	0.001241	0.018161	-0.020203	0.009461	0.004771	-0.007027	-0.012931	0.011431	-0.053232	-0.007317	-0.005995	0.039452	-0.026648	0.028222	-0.014946	-0.052971	0.000746	0.041361	-0.001069	-0.018575	0.052458	0.027496	0.009892	-0.000998	-0.034360	0.033525	0.023627	-0.019049	0.006237	-0.023165	-0.035483	0.061105	-0.002228	-0.031936	0.089024	0.036049	0.028845	0.024731	0.015418	0.056125	0.010257	-0.054383	-0.017807	0.005511	0.054315	-0.035192	-0.032706	-0.068871	-0.038021	-0.000469	-0.020393	0.136308	0.054657	0.060233	0.047036	-0.018415	-0.007676	-0.008197	-0.124504	0.014427	-0.021259	0.050692	-0.019859	0.098890	-0.028926	-0.026186	-0.063147	0.014917	0.018048	-0.053286	0.070083	0.002328	0.035721	-0.011630	-0.032902	0.044136	-0.005083	-0.034889	-0.043128	-0.009468	-0.024650	0.112150	-0.038040	-0.107230	-0.005480	-0.018904	-0.040835	0.016707	-0.004081	0.024260	0.035862	-0.020157	-0.002844	-0.008574	-0.006407	0.014371	0.011200	0.018982	-0.016188	-0.040674	0.018183	-0.029485	-0.021511	-0.007689	-0.028717	-0.026363	-0.021067	0.023830	0.008786	0.000034	0.015104	0.007523	-0.011614	0.015421	-0.007796	-0.004240	-0.017780	-0.037362	-0.011497	-0.036239	-0.006249	0.030011	0.009973	-0.005653	-0.001135	0.013070	0.062732	-0.008929	-0.021843	-0.005398	-0.009574	0.001834	-0.022767	0.008078	-0.107945	-0.007944	-0.002399	0.020092	-0.026076	-0.123375	0.002358	0.012076	0.020066	-0.060591	-0.111967	0.031080	0.033325	0.020756	-0.025742	0.031056	-0.006302	-0.016034	0.014765	0.055826	0.005661	0.024443	-0.034102	-0.024347	0.062870	0.030318	0.009550	-0.053078	-0.048721	0.111994	-0.245928
0.020351	0.002261	0.029635	-0.009033	-0.031403	0.015922	-0.001795	-0.013450	0.000839	-0.002488	0.016257	-0.015585	-0.031680	-0.019044	-0.032067	-0.019025	-0.013136	-0.006781	-0.002050	0.036207	-0.025368	0.004366	-0.016040	0.009764	-0.001361	-0.018156	-0.018812	-0.007642	-0.008695	0.019641	0.005224	-0.004465	0.022688	0.016071	0.010764	0.014686	0.019401	-0.011088	-0.007595	0.027661	-0.003840	0.012034	0.018677	0.027670	-0.028036	0.006700	-0.034827	-0.012461	-0.019271	0.022083	-0.052094	0.062607	0.001289	-0.068232	0.053368	0.080785	-0.011237	-0.000853	0.063804	-0.153871	0.064931	-0.062741	0.105320	0.023193	-0.021829	0.027556	0.010558	-0.015722	-0.040054	0.012661	0.014486	0.029640	0.005602	0.013180	-0.054662	-0.071335	0.029162	0.015407	-0.047802	0.027983	0.078507	-0.084903	0.006258	0.086219	0.038980	0.009019	0.033988	0.000494	-0.003933	0.021577	-0.061342	0.066006	0.089443	0.052834	0.066431	-0.050106	-0.022014	0.055670	0.014221	0.091664	-0.026980	-0.019082	0.013125	-0.010387	0.001796	-0.016745	0.042055	-0.010080	-0.011051	-0.012394	0.000381	0.011511	-0.000328	-0.004319	0.008684	0.011835	0.002255	0.000710	0.003362	0.009173	-0.001248	0.007816	-0.010794	0.022432	0.015093	-0.010874	0.012977	-0.002727	-0.033055	-0.003344	-0.015923	0.004361	-0.016843	0.003134	-0.028350	0.029675	-0.010358	0.030830	-0.014107	-0.011612	-0.029923	0.007648	0.024215	0.014159	-0.004849	0.016634	-0.001239	0.016735	0.015476	0.042172	0.009313	-0.000052	-0.010048	0.016056	-0.015328	0.024711	0.040419	0.041327	0.005416	0.010977	-0.003346	-0.004347	-0.047541	0.012911	-0.023985	0.009939	-0.008441	-0.073824	0.019045	0.085303	-0.013977	0.013970	-0.038800	-0.015007	0.007131	0.024018	0.037356	-0.100729	-0.003230	0.134396	-0.151108
-0.015381	-0.019001	-0.040169	-0.035834	0.000531	-0.009255	0.026841	0.012954	-0.015345	-0.000973	0.032738	-0.008116	0.011197	0.058256	-0.007313	0.003577	-0.012567	-0.028867	0.013354	0.026275	0.016939	-0.038365	0.051213	0.042891	0.020168	-0.008875	-0.009807	-0.019774	-0.057924	0.038865	-0.012440	-0.048070	0.010378	0.034959	0.031211	-0.043588	0.035504	0.037197	0.046443	-0.008037	-0.046228	-0.003502	0.010987	-0.030566	0.008899	0.036141	-0.030456	-0.000180	-0.056042	0.019916	-0.015432	-0.036423	-0.051589	-0.103018	-0.011007	-0.006644	0.012987	-0.037961	0.020307	-0.030205	0.083934	0.013343	0.082775	0.054232	-0.003055	-0.060402	0.040815	-0.118334	-0.035183	-0.001864	-0.084934	-0.014693	0.063091	-0.016423	-0.007375	-0.051597	0.004271	-0.009416	-0.045513	0.031794	-0.019265	-0.087791	0.028659	0.059391	-0.000772	-0.053781	0.086647	0.012869	0.008291	-0.075532	-0.036384	-0.021103	0.036512	0.046760	0.009286	0.043164	-0.013799	-0.044292	-0.009557	0.004961	-0.014672	-0.008153	-0.003473	0.009459	0.011361	-0.020626	-0.001742	-0.007206	0.007062	-0.011278	-0.005015	-0.022637	0.039082	0.028417	-0.001610	-0.040095	-0.000092	0.019892	0.011809	0.022724	-0.015271	0.001536	-0.015928	0.001576	-0.011440	0.022590	0.001313	-0.010374	-0.008602	0.006432	-0.035375	0.019853	0.017556	0.012503	-0.019433	-0.022168	-0.004395	-0.007079	0.021097	0.022219	0.012716	0.038158	0.052071	0.010033	-0.018122	0.025147	0.014670	-0.017374	-0.009216	0.001917	-0.034342	0.054035	-0.038103	0.025349	-0.014253	0.015060	0.049808	-0.016319	0.026115	0.051570	0.004149	0.008617	-0.018459	0.060336	-0.012957	0.028458	-0.025479	-0.066765	0.023696	0.107562	0.012606	0.021309	-0.063176	-0.000453	0.076058	0.001609	0.041595	-0.088901	-0.022819	0.094086	-0.114348
0.019210	-0.013375	0.047700	-0.005498	-0.015333	0.021935	-0.004609	-0.065740	-0.007080	-0.027626	0.005098	-0.004839	-0.018810	-0.037907	-0.008013	-0.013405	-0.003510	0.045392	-0.050477	0.021097	-0.017833	-0.037132	-0.015758	-0.000855	-0.008189	-0.021419	-0.007423	-0.006522	-0.015234	0.047517	-0.013834	-0.025544	-0.000418	-0.005230	-0.041517	0.001208	-0.015871	-0.004111	-0.029638	-0.006228	-0.040375	-0.032796	0.012920	0.023994	-0.027452	-0.019295	0.024921	-0.018893	0.017247	0.007880	0.025213	0.076576	0.052876	0.010241	0.081368	0.023870	-0.021449	-0.016573	0.075561	0.002168	0.001679	-0.008340	-0.002641	-0.037921	0.015798	-0.024385	-0.061845	0.090241	-0.038779	0.010880	-0.001274	0.038906	0.046027	0.009091	-0.034185	0.055205	0.001629	0.010379	0.013913	0.009385	0.018972	-0.095417	-0.020066	-0.015287	-0.055521	0.059940	-0.114867	-0.014356	-0.180645	0.074610	-0.061744	-0.005811	0.049833	0.048565	-0.008778	-0.064963	0.076415	-0.069340	0.080352	0.000445	0.019159	0.028506	0.038467	-0.006357	-0.005610	-0.009861	-0.002273	0.001236	0.002956	0.005898	0.012991	0.002437	-0.006644	-0.001545	0.005772	-0.004792	-0.023573	0.017761	0.005629	0.014311	0.005175	0.010003	-0.008316	0.009231	0.004338	-0.003064	0.012038	-0.012922	-0.000396	0.004042	-0.011480	0.006123	-0.009920	0.021868	0.008166	-0.007996	0.003737	-0.039310	-0.026233	0.009322	-0.002166	-0.021078	-0.009678	0.002237	-0.017486	-0.011788	-0.002542	0.004145	0.005751	0.000448	0.006840	-0.009004	0.024861	0.032245	0.001420	-0.034953	-0.019194	0.015595	0.037571	-0.040497	-0.021941	0.000116	-0.002141	0.033356	-0.023817	0.005946	-0.010313	-0.048715	-0.001086	0.061086	-0.007210	-0.002395	-0.054952	0.002029	0.021557	-0.002332	0.017251	-0.052064	0.002829	0.037616	-0.093374
0.036770	-0.008317	-0.045300	-0.000406	0.031353	-0.044345	-0.003849	-0.006730	-0.018309	0.010339	0.042183	-0.044177	-0.004790	0.030745	-0.038866	0.020947	-0.013367	-0.016025	0.027033	0.063535	-0.009642	-0.085544	0.054743	0.037200	0.042605	-0.016743	0.022328	-0.022000	-0.066801	0.077257	-0.026430	-0.041353	-0.038218	0.034558	0.026087	-0.036040	0.034425	-0.012555	-0.008312	-0.027589	-0.077514	0.040460	0.041482	0.014484	0.008203	0.014638	-0.023891	-0.004358	-0.063793	0.020703	0.042079	-0.014227	-0.028097	-0.063760	-0.031084	-0.030780	-0.030124	-0.013669	-0.025737	0.079545	0.061330	-0.025199	-0.083308	0.077254	-0.038343	-0.042667	-0.024591	-0.059214	-0.015915	0.026484	0.003260	-0.080359	0.052132	0.008248	0.029667	-0.046294	0.020390	-0.050294	-0.006056	0.079931	0.011556	-0.073672	0.027387	0.075615	0.024541	-0.015718	0.061289	-0.059572	0.019134	-0.069794	-0.066880	-0.083928	-0.092946	0.022209	0.034387	0.082662	-0.041827	-0.114006	-0.038454	-0.038342	-0.008735	-0.022040	-0.013084	-0.006522	0.029500	0.003953	0.022921	-0.009079	-0.008198	0.030152	0.007834	-0.005416	0.009548	0.005776	0.003081	-0.035880	-0.009908	-0.009211	0.000026	0.031279	-0.024206	0.009315	0.010708	0.011340	-0.007831	0.046892	0.014670	-0.035747	-0.005516	0.001333	-0.001377	0.001802	0.012203	-0.021104	-0.023639	0.000446	0.023133	0.023345	0.018942	0.034189	0.010010	0.019531	0.030476	0.012296	-0.013395	0.028943	0.019698	-0.023811	0.008703	0.004152	-0.032302	0.024660	0.027452	0.027013	-0.020273	-0.004887	0.024469	-0.026290	0.003352	0.003589	0.139892	-0.026817	0.049735	-0.001258	0.004191	0.042790	-0.009662	-0.104600	0.014252	0.154806	0.011803	0.033161	-0.099030	-0.005287	0.118422	0.005013	0.044303	-0.112655	-0.029772	0.125609	-0.126009
