53	230
0.009999	0.327157	0.538429	-0.268597	0.462433	-0.104109	-0.233115	0.193314	0.034365	0.274657	0.961351	0.348388	0.231791	0.445900	-0.854889	0.534501	0.304722	-0.427974	-0.339808	0.592120	-0.461541	0.411469	0.550975	-0.180152	0.525202	0.420481	0.097820	0.075519	0.884027	1.007845	-0.063811	-0.304965	0.059690	0.116696	0.641839	0.546650	0.616970	-0.490446	-0.429036	0.580367	0.004999	0.638785	0.133741	-0.367566	0.212336	0.580072	0.764332	-0.560283	-0.221300	-0.438759	-0.280667	-0.389244	-0.103950	0.917863	-0.160801	-0.361601	0.684196	0.090189	-0.062582	0.359016	-0.255149	-0.571945	-0.340595	0.467560	-0.299867	0.928249	-0.551917	0.501672	-0.118786	0.296926	0.167825	0.527337	0.370292	-0.002888	-0.230208	-0.803744	-0.023377	-0.656729	0.601061	-0.176046	0.828226	-0.033222	0.633578	-0.731216	-0.379757	-0.033335	0.684923	0.449661	0.019384	0.707530	-0.382444	0.384539	0.719859	-0.325956	-0.231460	0.603479	-0.540994	0.259618	-0.102848	0.024289	0.414047	0.872827	0.298665	-0.403898	-0.065232	0.574861	0.374269	-0.079702	0.562223	0.100276	0.037210	-0.200568	-0.100570	-0.185879	-0.274311	-0.054753	0.302067	-0.426244	-0.489191	0.759969	-0.199743	-0.646245	0.204400	0.702025	0.112086	0.058919	0.379569	1.006447	0.367348	0.466344	0.426859	-0.125006	0.107833	0.239515	0.562121	0.386334	0.439403	-0.126395	0.095245	-0.379590	0.436870	-0.013827	-0.360122	-0.044340	0.255605	0.221582	-0.139420	0.457595	0.481404	0.099924	0.500706	-0.387313	-0.151236	0.127218	0.556290	0.482654	0.674810	-0.488763	-0.316551	0.342832	-0.197443	0.282355	0.082511	0.690222	-0.337310	0.355867	1.019658	0.594117	-0.107197	0.050318	0.547918	0.552512	0.310842	0.951254	0.180581	-0.272484	-0.012054	0.502173	0.621416	0.352993	0.413241	0.336621	-0.471085	0.914351	0.154810	-0.177585	-0.270616	0.439842	0.719653	0.634773	-0.065589	0.166681	-0.056521	-0.349240	-0.187877	0.189801	0.582634	0.589553	0.233741	0.604710	0.240250	-0.035873	0.389392	0.134947	-0.159373	0.452087	0.703813	0.692233	-0.013345	0.051276	0.336503	-0.167238	0.232101	0.130262	0.161276	0.295130	0.012108	0.181453	0.362769	-0.744471	0.265116	0.869451	-0.300237	-0.915487	0.607267	0.296546	-0.258625	1.104748	-0.470886	0.403893	
-1.258243	-0.839622	1.176151	-1.471274	0.922249	0.799167	0.028273	0.064263	-0.873660	0.763688	-0.263068	-1.176307	0.559320	-0.867023	-0.370529	0.832168	0.739939	-0.888913	0.758207	1.009159	-0.984167	0.810127	0.721955	0.544884	0.418531	0.709832	0.654558	-0.745673	-0.418364	-0.425538	0.553429	0.418072	-0.664320	-0.593505	0.323114	0.996697	1.031463	-0.847352	-1.255977	-0.854822	0.896141	-1.060503	0.667204	0.644505	0.822772	-0.764700	-0.177380	0.529390	-0.294582	-0.817054	-0.764745	-0.825252	-0.067585	-0.943579	-0.272281	-0.299117	-0.645608	1.144246	-0.829895	0.418170	0.644539	-1.149473	0.799604	-1.325384	0.825290	-0.324210	0.583293	0.805094	0.153671	-1.134466	-0.615465	-0.646883	0.802958	0.603605	1.132441	-1.184721	0.419936	-0.950688	-0.552984	0.531601	-0.609833	1.234447	-0.195519	0.230963	0.985028	-1.255865	0.498061	0.763791	-0.683798	-0.389838	0.923591	0.943932	-0.923764	0.793005	0.569316	-0.701991	0.130848	1.061642	-0.618537	-0.323207	-0.510076	-0.666835	-0.375360	-0.612798	-0.777918	-0.975150	0.787027	0.660184	-0.630129	0.785492	0.809116	0.746257	0.378173	-1.187632	0.581574	0.291480	0.688350	0.919652	-1.047919	-0.204625	0.210565	-0.250512	0.355510	-0.985945	0.922975	-0.006295	0.862684	-0.215041	-0.026627	-0.482135	-0.849744	-1.088826	0.549398	0.789656	0.779623	1.073874	-0.155455	-0.494154	1.127700	-1.312169	0.795769	0.685156	-0.887020	-0.841575	0.789654	0.768771	0.725137	1.320273	0.807748	-0.899313	0.750261	0.497223	0.243478	0.661707	0.760511	0.740020	-0.336393	-0.736900	-0.890663	0.734903	0.822209	0.613094	0.784407	-1.071859	0.929605	0.905953	-0.467449	0.872515	-0.852342	0.217417	-0.421849	1.088530	0.723557	0.353575	0.675865	-0.022279	0.797445	0.427022	0.991924	-0.990860	0.733017	-0.636289	0.754697	-0.961378	0.168962	0.528209	-0.443376	-0.449955	-0.394329	-0.344366	0.518520	0.673317	0.983143	0.584202	0.059839	1.080553	0.756122	0.848752	0.913513	-0.830747	1.021611	1.125643	-0.799503	-0.703066	-0.287955	-0.283953	-0.726319	-0.338426	0.116722	0.491288	0.836614	-0.938453	-0.507502	0.856256	1.270249	0.665037	-1.243248	-0.899273	0.556430	-1.218117	0.732614	-0.364050	-0.765177	0.193598	-0.308131	0.913625	-1.136640	-0.607862	-0.981229	-1.108521	
-0.137609	-0.018752	-0.068187	-0.033439	-0.050363	0.044494	0.004861	-0.100655	0.018194	-0.242193	-0.140669	-0.187974	-0.166622	-0.193822	-0.038457	-0.148143	-0.050132	0.011760	-0.012529	-0.154968	-0.101310	-0.131306	-0.192210	-0.111897	-0.086780	-0.232037	-0.244841	-0.121110	-0.015451	-0.040738	-0.156875	0.102247	-0.112484	0.007416	-0.067034	-0.143905	-0.088872	-0.109910	-0.009197	-0.137537	-0.059788	-0.154580	-0.059876	-0.047586	-0.096300	-0.222705	-0.185690	0.083679	0.068080	0.002567	-0.248662	0.163295	-0.222918	-0.074658	-0.250460	-0.007313	-0.011075	-0.167880	-0.186978	-0.035290	0.066671	0.026163	0.052203	-0.114857	-0.058219	-0.112232	-0.061075	0.072752	-0.109308	-0.179614	0.008776	-0.038971	-0.177368	-0.021884	-0.083701	0.118952	-0.209446	-0.103838	-0.041781	0.005657	0.025075	0.080439	-0.037386	0.113687	-0.153671	0.005245	-0.059922	-0.169379	0.042495	0.021584	-0.097652	0.029730	-0.138810	-0.108719	0.116665	0.056176	0.047600	-0.131359	0.062097	-0.204754	-0.122292	-0.143739	0.018677	-0.030367	-0.096376	-0.228462	-0.017133	-0.213272	-0.122255	-0.168273	-0.246859	-0.077630	-0.164448	0.005485	-0.125922	-0.131925	-0.059766	0.080517	0.132970	-0.040082	-0.044826	-0.134235	-0.116273	0.087455	-0.039765	-0.252535	-0.084358	-0.135808	-0.192776	-0.036810	-0.135667	-0.083972	0.011713	-0.239723	-0.046591	0.082338	-0.110746	-0.214079	-0.124834	0.061258	-0.152632	-0.091118	-0.090091	-0.026986	0.039677	-0.074927	-0.098534	-0.093352	-0.181327	-0.188092	-0.238939	-0.112991	-0.066939	-0.066401	0.065658	-0.159539	-0.033557	-0.003343	-0.025508	-0.069410	-0.028064	-0.045099	-0.119841	-0.214283	0.099306	0.061973	-0.186314	-0.193119	-0.130841	-0.183299	-0.095751	-0.026881	-0.210749	0.002386	-0.129750	-0.120801	-0.094190	0.026898	0.074361	0.013273	-0.190598	-0.294118	0.048259	-0.018637	-0.160547	0.058009	-0.155039	0.057843	-0.021873	-0.053292	0.039262	0.018729	-0.144543	-0.033203	-0.236795	-0.121118	-0.129079	-0.221896	-0.064197	-0.100229	-0.157942	-0.143162	-0.177378	0.044975	0.003737	-0.071819	-0.164566	-0.109331	-0.114213	-0.168007	-0.177911	-0.092890	-0.168638	-0.213752	-0.118845	0.012591	0.009143	-0.102689	-0.078288	-0.024484	0.035102	-0.032404	-0.158065	-0.161811	0.103002	-0.167124	-0.126062	-0.189475	0.014526	0.053411	
-0.008820	0.073628	0.001236	0.020318	-0.071110	-0.083851	-0.008453	-0.253871	-0.062236	-0.005091	-0.244480	-0.189259	-0.127312	-0.192868	0.001463	-0.046503	-0.182338	0.100142	0.040608	-0.057854	0.021421	-0.241412	0.007789	0.063743	-0.253240	-0.130430	0.007896	-0.166995	0.047091	0.006281	-0.017199	0.017771	0.023368	-0.041189	-0.117979	-0.066716	-0.016839	0.124014	-0.088861	-0.107991	0.100241	-0.023657	-0.059973	-0.121429	0.026277	-0.207088	-0.181352	0.109764	0.138061	0.033208	-0.151346	0.090718	-0.027057	-0.079851	-0.171927	0.007745	0.074097	-0.083540	0.022699	-0.182058	-0.107859	0.103461	-0.133775	0.161118	-0.014029	-0.122928	0.026576	-0.115117	-0.182978	-0.194871	0.112723	-0.218628	-0.101985	-0.202207	-0.061214	0.026964	-0.106669	-0.102772	-0.136619	-0.097285	0.079267	0.082644	0.031389	0.064242	-0.139298	-0.144860	-0.107588	-0.102731	-0.043478	-0.121483	-0.135265	0.012257	-0.205217	-0.092624	0.082528	0.003604	0.020319	-0.142405	0.130402	-0.031054	-0.157012	-0.025533	-0.021683	-0.001891	0.122664	-0.277261	-0.096272	-0.184736	-0.173200	-0.056730	-0.034893	-0.080557	-0.073610	-0.012034	0.033883	-0.050334	0.029137	-0.076697	-0.022155	-0.033176	-0.083387	-0.102888	-0.118496	-0.009440	-0.072940	-0.045756	-0.227528	-0.185248	-0.292266	-0.156811	-0.044096	-0.217475	-0.006833	-0.140218	0.118897	-0.013602	-0.059036	-0.152498	0.115590	0.055282	-0.273009	0.032226	-0.121864	-0.065053	-0.128788	-0.236046	-0.041279	-0.152858	-0.227705	-0.067491	-0.037728	0.084828	-0.223049	-0.153944	-0.151229	-0.040598	0.087226	-0.108617	0.048225	-0.031897	0.026546	-0.122781	-0.214493	-0.140265	0.075161	-0.173778	0.057405	-0.171926	-0.026632	-0.006301	-0.124874	-0.057466	-0.163707	-0.044300	-0.178643	0.003756	-0.014553	-0.018389	-0.139566	0.047501	-0.122141	-0.062817	-0.037236	-0.097826	-0.035328	0.006226	-0.129004	0.036733	-0.143652	0.008361	0.051193	-0.066489	-0.191073	0.149499	-0.005177	0.089353	0.032616	-0.036805	-0.152609	-0.136068	-0.075516	0.037562	0.046744	-0.130775	-0.174731	0.077224	-0.205009	0.055718	-0.051932	-0.167574	-0.012614	-0.005120	-0.203597	-0.131743	-0.111608	0.083691	0.024100	-0.094394	-0.008435	-0.139689	-0.151217	-0.011290	-0.079612	-0.089932	-0.006285	-0.133525	-0.179752	-0.153660	-0.054355	-0.121066	
-0.016866	0.051318	-0.066447	0.120916	-0.290513	-0.044452	-0.198683	-0.005592	0.052636	-0.189250	-0.156358	0.013852	-0.148334	-0.040476	-0.034338	-0.242125	-0.013157	0.048282	-0.088091	-0.017714	0.039903	-0.107777	-0.185878	0.089056	-0.204427	-0.040190	0.029997	-0.075207	0.055148	-0.204005	-0.196394	0.074927	0.078019	-0.051262	0.018702	-0.161292	0.067225	0.034015	0.023685	-0.008554	0.141799	-0.151976	0.048164	-0.153583	0.088203	-0.233157	-0.132296	0.016073	0.093349	-0.047654	-0.197445	0.080564	0.035139	-0.091790	-0.167748	-0.123765	-0.075295	-0.139599	-0.084667	-0.313428	-0.052578	0.099123	0.040828	-0.103114	-0.033891	-0.107806	-0.001225	-0.039611	-0.207238	-0.218772	-0.009114	-0.016408	-0.213039	-0.216875	0.138085	-0.061513	-0.132722	-0.092001	-0.052949	-0.185451	-0.091207	0.095236	-0.132589	0.027422	-0.054745	-0.016447	-0.082073	-0.202937	0.014741	-0.191867	-0.070737	0.103701	-0.006091	-0.111262	-0.039128	-0.112275	0.048626	-0.038124	0.033091	-0.041415	-0.081603	-0.207797	-0.137280	0.000736	-0.053439	-0.188289	-0.173976	-0.095009	-0.111586	-0.079275	-0.057871	-0.122563	-0.073275	-0.179572	-0.052756	0.021706	-0.023888	0.138634	-0.075586	-0.077289	0.073525	-0.031939	-0.055425	0.007095	-0.012050	-0.140132	-0.306463	0.059810	-0.274562	-0.017009	-0.090619	-0.077222	0.060480	-0.043465	-0.089448	-0.154545	-0.151917	-0.139558	-0.021673	0.034772	-0.304169	-0.094528	0.068742	-0.066705	-0.182453	-0.105901	0.005658	0.003244	-0.263725	0.007601	-0.198431	0.184853	-0.131386	0.022160	0.012414	0.034459	-0.114001	0.011648	0.060940	-0.231936	0.021443	-0.187558	-0.051273	-0.177813	-0.112881	-0.153426	-0.163454	-0.205120	-0.048536	-0.039710	-0.189853	-0.065287	-0.090398	-0.184490	-0.011082	-0.200815	-0.013249	-0.050705	0.041533	-0.097721	-0.167954	-0.262575	-0.023736	-0.138676	-0.059556	-0.088120	-0.072664	0.057261	0.079484	0.045675	-0.112318	-0.100544	-0.158687	-0.065783	-0.031145	-0.093841	-0.187866	-0.011747	-0.055550	-0.101021	-0.078138	0.061258	0.001955	-0.081514	0.030043	-0.040827	-0.116069	-0.153262	-0.194978	-0.113086	-0.005621	-0.163300	-0.118209	-0.141265	0.034042	-0.142632	-0.100074	0.065137	-0.227084	-0.047458	0.069458	-0.095326	-0.033241	0.164874	-0.071353	-0.195550	-0.100458	-0.147424	-0.096850	-0.016087	
-0.084092	-0.075778	-0.035982	0.091923	-0.268094	-0.098950	-0.136693	-0.190959	-0.111815	-0.117882	-0.282238	0.003868	0.029084	-0.187709	-0.006481	-0.043789	-0.014876	0.015556	-0.132208	0.066671	-0.026961	-0.179181	-0.075414	0.003809	-0.064844	0.021764	-0.051332	-0.203287	0.076197	-0.116977	-0.251945	-0.010118	0.042085	-0.059152	-0.080379	-0.202300	-0.009287	0.033797	-0.165311	-0.201508	-0.067060	-0.147846	-0.175415	-0.137413	-0.084298	-0.037781	-0.151877	-0.130426	-0.004623	-0.080288	-0.245932	0.179209	-0.079115	0.031854	-0.136452	-0.111912	0.092138	-0.141233	-0.085739	-0.136135	0.026007	0.030946	-0.162663	-0.000459	-0.124731	-0.045104	0.003548	-0.186064	-0.177057	0.008754	-0.011654	-0.125839	-0.255809	-0.175342	0.037876	0.065161	-0.175390	0.038354	-0.037289	-0.014895	-0.193907	0.095589	-0.050460	0.063679	-0.007375	-0.169613	-0.214345	-0.216012	-0.102657	-0.016290	0.050648	-0.138952	-0.175015	-0.166329	0.066402	-0.025462	0.062159	-0.128961	-0.009591	0.030624	-0.203561	0.050204	-0.103675	-0.179489	-0.050760	-0.231620	0.071513	-0.121811	-0.240647	-0.087282	-0.178877	-0.132853	-0.045977	0.052087	0.059959	-0.147961	-0.171128	0.111423	0.085117	-0.012308	-0.043377	-0.049880	0.021558	0.056311	0.004513	-0.171789	-0.205108	-0.073249	-0.102316	0.067278	-0.122643	-0.057079	0.036161	-0.062712	-0.172352	-0.132214	-0.204745	0.033284	0.025485	-0.159508	-0.091972	-0.140003	-0.062618	-0.112539	-0.233357	-0.142953	0.078148	-0.201323	-0.222390	-0.073043	-0.046631	0.120526	-0.114382	-0.017683	-0.004993	-0.172463	-0.158857	-0.194313	0.030494	-0.111938	-0.089946	-0.251589	-0.125419	0.002477	0.073821	-0.065950	-0.182214	-0.308591	0.003020	-0.031001	-0.126900	-0.096615	-0.113078	-0.004133	-0.013321	-0.001755	-0.172495	0.045627	-0.197746	-0.108078	-0.047152	-0.084693	-0.109538	-0.215166	-0.155715	-0.158289	-0.083838	-0.072203	-0.144442	0.076419	-0.105063	-0.177195	0.065201	0.098408	-0.205766	0.061409	-0.113193	-0.181322	0.013277	0.052353	-0.229244	-0.097929	-0.099436	0.084542	0.037847	-0.151031	-0.031134	-0.136838	-0.154993	0.007168	-0.040297	0.003571	-0.055748	0.043819	-0.208369	-0.133446	-0.214294	-0.112400	-0.078391	-0.087328	-0.127558	-0.178073	-0.131540	-0.112486	0.091312	-0.100472	-0.179632	-0.192790	0.138467	-0.201347	
0.185495	0.217849	-0.882883	0.303951	0.089481	0.960214	-0.585530	-0.879302	-0.495368	-1.130045	-0.137151	-0.989159	0.660596	-0.407574	0.417323	0.485189	-0.800183	0.671737	-0.094415	-0.696668	0.615279	0.466718	-0.278691	-0.631107	0.737881	-0.088858	-1.059210	-0.667927	0.347657	-0.189843	-0.459580	-1.390944	-0.818152	0.114657	0.741033	-1.185852	-0.948771	1.246034	0.260705	1.016242	-0.913273	0.875610	-1.207685	0.761367	0.875536	0.852501	0.250626	0.388030	-1.414395	0.994609	-0.531792	0.122809	0.111847	-0.008092	0.355024	0.551144	-0.043444	-0.606751	0.374074	0.358166	-0.907191	0.558823	0.522149	0.944976	0.629795	0.158041	0.188170	-0.253955	-0.081428	0.611965	-0.689043	0.746222	0.076114	-0.273902	0.704829	0.443230	0.753469	0.463057	0.980191	-0.536910	0.669500	1.078428	-0.439986	0.284495	0.510552	0.021158	0.443105	0.400288	-0.891437	0.185349	0.567556	-0.101652	-0.017482	0.023797	0.517912	-0.686113	-0.048414	0.814264	0.700770	-0.887102	1.125838	-0.335042	-0.079181	1.149898	-1.056447	-0.622558	-0.766051	-0.772290	-0.597532	0.351727	-0.371656	-0.558819	0.547455	0.972329	-0.892034	-0.690256	-0.572501	0.366395	0.494432	0.036265	-0.550600	-0.323795	0.069588	0.206146	-0.941532	0.506076	0.147449	-0.083025	-0.683549	0.174805	-1.091404	-0.592384	-0.495728	0.530991	0.902174	-0.958094	1.178113	-0.860441	-0.261112	0.228344	0.104141	-0.630104	1.143588	-0.612969	0.140046	-0.780376	0.055957	0.913151	-0.073595	-0.407511	0.280283	-0.225153	-0.386988	0.436151	-0.357406	-0.200927	0.151272	0.556832	0.068440	0.547518	-0.931189	0.399937	0.374575	0.738472	0.168162	0.614824	-0.171161	0.329114	0.946119	0.097408	-0.709385	-0.687068	0.318375	-0.040883	0.284090	-0.463307	-0.770865	0.391987	0.919698	0.775070	0.146931	-0.096616	0.484379	1.220644	-0.698334	-0.964796	0.178378	1.167639	1.051148	-0.117902	-0.523282	-0.195616	-0.723199	-0.405300	-0.758277	0.597942	-0.645656	0.054959	-0.088896	-0.428016	-1.223587	0.711762	0.510448	-0.486305	-0.160733	1.468830	0.698693	-0.710898	0.020661	-1.229455	-0.324205	0.113189	-0.679193	0.836852	0.171559	-1.507802	-0.724111	0.330189	0.286883	0.577909	0.719974	-0.047602	0.195311	0.578863	0.001775	0.438561	-0.187342	0.293353	1.110578	-0.670333	
-0.133176	-0.135684	0.013883	-0.053261	-0.026072	0.004037	-0.003891	-0.022779	-0.072040	-0.157870	-0.120927	0.047109	-0.085043	-0.234252	-0.082936	-0.242290	0.084219	-0.018629	0.013142	-0.171695	-0.054517	-0.163225	-0.240480	-0.008187	-0.162615	-0.102780	-0.043110	-0.214423	-0.022484	-0.145812	-0.161261	0.106544	-0.056570	-0.196675	-0.105786	-0.082201	-0.057127	-0.138956	-0.147615	-0.198644	-0.023577	0.023805	-0.156479	0.084319	0.023001	-0.088414	-0.161834	0.076596	-0.115945	0.066546	0.013222	0.038648	-0.206479	0.102305	-0.263843	-0.076564	0.021597	0.003494	-0.065693	-0.270502	-0.147377	0.129791	-0.194418	0.012689	-0.182352	-0.100541	-0.141557	-0.005078	-0.120673	-0.114505	0.150899	-0.007961	-0.217789	-0.254614	0.075806	-0.077844	-0.047517	-0.202535	-0.246509	0.010086	-0.013264	-0.162914	-0.149883	0.093186	0.087903	-0.139007	-0.148691	-0.161728	-0.198510	0.060797	-0.066597	-0.124143	0.004338	-0.040218	0.084044	0.095239	0.128139	0.033432	0.009818	-0.126227	-0.163449	-0.047908	-0.152022	-0.112349	0.034831	-0.236043	-0.020744	-0.180075	-0.220510	-0.095252	-0.218404	0.053306	-0.047462	-0.096430	-0.002374	-0.062084	-0.010898	0.117252	-0.077227	0.039136	0.038854	-0.042409	-0.188334	0.025521	-0.153892	-0.062720	-0.098383	-0.156508	-0.109901	-0.103060	-0.078088	-0.035273	0.040615	-0.059940	-0.104309	-0.042505	0.045919	0.015126	0.051595	-0.180601	-0.132036	0.120074	-0.174943	-0.171085	-0.117776	-0.038682	-0.188441	-0.217090	-0.094972	-0.208217	0.007470	0.028921	0.021689	0.086198	-0.112650	-0.190601	0.030576	-0.205496	-0.068016	-0.191720	-0.021651	-0.020101	-0.199524	-0.179314	-0.008129	-0.083638	-0.003632	-0.129665	-0.042857	-0.087603	0.015061	0.078472	-0.181098	0.013853	-0.166030	0.018269	-0.054007	-0.109458	-0.207312	-0.143551	-0.058949	-0.041221	0.045933	-0.101969	-0.015841	-0.125516	0.002118	-0.021542	-0.124300	0.063672	-0.161004	-0.084596	-0.007289	-0.061237	-0.028138	-0.096583	-0.003720	-0.099117	0.029657	-0.162192	-0.219106	0.053500	-0.142157	-0.004660	-0.073945	-0.091130	-0.095052	-0.128588	0.028024	-0.068580	-0.078424	-0.112914	-0.096453	-0.125043	0.043188	-0.060829	-0.068221	-0.047452	-0.220397	0.077026	-0.076790	-0.119966	-0.149083	-0.135188	-0.008543	-0.216007	-0.077090	-0.176709	0.081973	-0.085159	
0.639073	-0.308324	0.514262	-0.948311	0.968523	-0.568171	0.702346	0.899960	0.657938	0.897155	0.055630	0.990759	-0.272823	0.345549	-0.282539	0.916007	0.619310	0.353546	-0.067994	0.154937	-0.157345	0.618445	0.960610	-0.110162	-0.006296	0.766514	0.712524	0.867033	-0.394503	0.021702	0.416195	0.823225	0.773184	-0.212473	-0.688682	0.639836	0.769166	-1.017908	0.371749	-0.422481	0.514297	-0.310766	0.766284	-0.624755	-0.981828	-0.325631	-0.422242	-1.420258	0.329012	-1.187053	0.824047	-1.267987	-0.156471	-0.334055	0.544256	0.164926	-0.548248	0.170993	0.514417	0.785618	-0.074056	0.167378	0.009259	-0.671607	-1.192088	-0.053837	-0.785612	0.695131	0.014581	-0.515827	0.050051	-0.428878	0.933391	0.226983	-1.141458	0.119296	-0.028281	0.205849	-0.197276	0.063690	-0.616187	-0.744502	-0.106378	-1.043931	-0.028670	-0.386881	-0.567991	0.866569	0.706161	-0.244759	-0.087790	0.168795	-0.184826	-0.068997	-1.415998	-0.331402	-0.136581	-0.846198	-0.699531	0.421185	-0.548651	-0.130432	-0.203007	-0.060750	-0.475931	1.082448	0.588836	0.495937	1.054515	0.556693	0.233968	-0.007941	0.232292	-0.065219	0.595685	0.649860	0.321258	-0.165562	-0.171167	-0.232109	0.565532	0.212088	0.144927	-0.348464	0.595135	0.733317	0.799779	-0.188712	0.254158	-0.554964	1.043778	0.469415	0.413883	0.756298	-0.838198	0.713439	-0.219253	-0.036309	0.301907	0.114505	1.016071	0.151570	-0.630587	0.317293	0.661456	0.867526	0.120845	-0.636444	1.033173	0.892436	0.729566	0.262774	0.562621	-0.366379	0.345465	0.595124	-0.376039	0.323662	-0.065511	0.690539	0.339916	0.494109	0.570185	-0.386985	-0.611089	-0.388859	0.050591	0.920620	-0.967778	0.470485	0.103092	-0.029544	0.623958	-0.324452	0.685271	0.414572	0.254037	-0.030725	-0.656274	-0.599193	0.465250	0.768632	-0.746877	-0.429348	0.316160	0.554374	0.023505	-0.133012	-0.515428	0.257050	-0.124088	0.457714	0.275264	0.177639	0.769612	-0.869411	0.412952	0.558794	0.175401	-0.164916	0.606085	-0.555575	-0.470274	-0.234112	0.438527	-0.171433	-0.216973	0.067839	0.455587	0.803374	0.862378	0.981037	0.514392	-0.267611	-0.444411	0.672782	-0.004720	-0.506890	0.645252	-0.085349	0.211747	0.008046	0.726076	-0.623100	-0.161553	0.640711	0.166331	0.148547	-0.838216	0.849885	
0.520619	-1.213415	0.405955	-0.729127	0.573020	-0.118632	0.019728	0.330407	0.181158	1.036694	0.114958	0.908713	0.239589	-0.381346	0.151846	0.803851	0.583341	-0.296391	-0.335276	0.122391	-0.310346	0.581358	0.702172	-0.137042	-0.445678	0.552140	0.673271	0.626269	-0.204636	0.164223	0.670870	0.245197	0.674188	-0.330838	-0.705377	0.681832	0.756127	-0.892259	0.121486	-0.548036	0.254245	-0.533953	0.832091	-0.903656	-0.778158	-0.318515	-0.469985	-0.954464	0.232205	-1.245137	1.166921	-0.731557	-0.117351	-0.116832	0.024585	-0.168527	-0.487739	0.481425	0.288610	0.578705	-0.194157	0.321939	0.334117	-0.650852	-0.939123	-0.056884	-0.887706	0.178240	-0.345769	-0.671551	0.235438	-0.333272	0.765190	0.072576	-0.936734	0.511644	0.450285	0.578607	0.295480	-0.040223	-0.145921	-0.380954	0.310849	-0.835350	0.336204	-0.356673	-0.607546	0.741533	0.480330	-0.049822	0.240613	-0.299564	-0.120793	0.301563	-1.030746	-0.245485	-0.153097	-0.798288	-0.654389	0.441593	-0.531113	-0.102190	0.113112	-0.662543	-0.482108	0.943700	0.398683	0.266925	0.446911	0.606038	0.089611	0.051655	0.139369	-0.275776	0.440485	0.459784	0.396776	0.800070	-0.683954	-0.359644	0.274787	0.702405	-0.301398	-0.245927	0.564571	0.668283	0.546099	-0.163565	0.517079	-0.654823	0.847747	-0.043507	0.395954	0.638118	-0.576130	0.790444	0.172920	-0.693811	0.248037	-0.049991	0.658836	-0.169170	-0.855974	0.165954	0.483856	0.496253	0.088571	-0.406055	0.909747	0.514326	0.708613	0.294497	0.311656	0.472207	-0.053205	0.255976	-0.596335	0.763297	-0.603870	0.564354	-0.045917	0.385783	0.397230	-0.352449	-0.836660	-0.305431	-0.115537	0.571311	-0.998470	0.499200	0.500366	0.545058	0.603664	-0.340542	0.591619	0.261824	0.109142	-0.274706	-0.561631	-0.476992	0.502582	0.237808	-0.803733	-0.201054	0.510210	0.320407	-0.076689	0.288996	-0.545798	0.306307	-0.151170	0.472612	0.073998	0.249473	0.415148	-0.703804	0.163046	-0.405277	-0.590707	-0.325676	0.952878	-0.362582	-0.495977	-0.347676	0.387803	0.138089	-0.322835	0.220622	0.400671	0.255377	0.499172	0.784436	0.122162	-0.340426	-0.591497	0.785882	-0.430051	-0.209719	0.625184	0.189234	0.189464	-0.038225	-0.138737	0.440640	-0.158268	0.563194	0.205667	0.082599	-1.103237	0.526712	
